24;58260;58269;1855
24;58270;58271;1852
24;58272;58499;1855
24;58600;58801;1852
24;58802;58809;1854
24;58810;58842;1852
24;58843;58859;1854
24;58860;58861;1852
24;58862;58899;1854
24;58900;69999;1852
24;70000;74999;1853
24;75000;75122;1852
24;75123;75123;1853
24;75124;75129;1852
24;75130;75139;1853
24;75140;75299;1852
24;75300;75999;1853
24;76000;76312;1852
24;76313;76313;1853
24;76314;76331;1852
24;76332;76332;1853
24;76333;76599;1852
24;76600;76699;1853
24;76700;76869;1852
24;76870;76871;1853
24;76872;78302;1852
24;78303;78311;1853
24;78312;78354;1852
24;78355;78355;1853
24;78356;78394;1852
24;78395;78395;1853
24;78396;78499;1852
24;78500;78599;1853
24;78700;78799;1855
24;78800;78802;1853
24;78803;78804;1855
24;78805;78805;1852
24;78806;78815;1855
24;78816;78819;1853
24;78820;78971;1855
24;78972;78974;1852
24;78975;78979;1855
24;78980;78989;1852
24;78990;78999;1855
24;79000;79599;1853
24;79600;79999;1852
11;00000;03999;0033
11;04000;04699;0032
11;04700;04799;0033
11;04800;04849;0032
11;04850;04999;0033
11;06000;06559;0032
11;06560;06569;0031
11;06570;06571;0032
11;06572;06599;0031
11;06600;06909;0032
11;06910;06999;0033
11;07000;07599;0028
11;07600;07619;0032
11;07620;08999;0028
11;09000;09329;0033
11;09330;09399;0028
11;09400;09999;0033
11;10000;15899;0016
11;15900;15999;0033
11;16000;16999;0016
11;17000;17259;0037
11;17260;17279;0016
11;17280;18999;0037
11;19000;19309;0404
11;19310;19359;0038
11;19360;19399;0037
11;19400;19499;0404
11;19500;20999;0004
11;21000;21069;0404
11;21070;21464;0004
11;21465;21521;0404
11;21522;21523;0004
11;21524;21599;0404
11;21600;21702;0004
11;21703;21706;0021
11;21707;21714;0004
11;21715;21719;0021
11;21720;21727;0004
11;21728;21737;0021
11;21738;21739;0004
11;21740;21999;0021
11;22000;22884;0004
11;22885;22885;0404
11;22886;22928;0004
11;22929;22929;0404
11;22930;22945;0004
11;22946;22946;0404
11;22947;22949;0004
11;22950;22965;0404
11;22966;22968;0004
11;22969;23779;0404
11;23780;23814;0004
11;23815;23815;0404
11;23816;23819;0004
11;23820;23820;0404
11;23821;23846;0004
11;23847;23860;0404
11;23861;23869;0004
11;23870;23999;0404
11;24000;24199;0140
11;24200;24211;0004
11;24212;24235;0140
11;24236;24238;0004
11;24239;24239;0140
11;24240;24241;0004
11;24242;24242;0075
11;24243;24244;0140
11;24245;24245;0004
11;24246;24249;0140
11;24250;24250;0004
11;24251;24258;0140
11;24259;24299;0075
11;24300;24319;0004
11;24320;24321;0404
11;24322;24326;0004
11;24327;24329;0404
11;24330;24499;0075
11;24500;24699;0004
11;24700;24791;0075
11;24792;24793;0004
11;24794;24796;0075
11;24797;24801;0140
11;24802;24802;0075
11;24803;24807;0140
11;24808;24814;0075
11;24815;24816;0004
11;24817;24817;0140
11;24818;24819;0004
11;24820;24860;0075
11;24861;24863;0140
11;24864;24867;0075
11;24868;24872;0140
11;24873;24875;0075
11;24876;24877;0140
11;24878;24898;0075
11;24899;24899;0140
11;24900;24963;1640
11;24964;24968;0075
11;24969;24969;1640
11;24970;24974;0075
11;24975;24976;1640
11;24977;24979;0075
11;24980;24983;1640
11;24984;24987;0075
11;24988;24988;1640
11;24989;24990;0075
11;24991;24991;1640
11;24992;24993;0140
11;24994;24994;1640
11;24995;24996;0075
11;24997;24999;1640
11;25000;25729;0004
11;25730;25999;0140
11;26000;28999;0021
11;29000;29399;0014
11;29400;29419;0038
11;29420;29649;0004
11;29650;31999;0014
11;32000;33999;0027
11;34000;34118;0135
11;34119;34121;0077
11;34122;34126;0135
11;34127;34225;0077
11;34226;34252;0135
11;34253;34253;0077
11;34254;34269;0135
11;34270;34289;0077
11;34290;34294;0135
11;34295;34295;0077
11;34296;34301;0135
11;34302;34311;0077
11;34312;34316;0135
11;34317;34327;0077
11;34328;34399;0135
11;34400;34453;0027
11;34454;34471;0077
11;34472;34474;0027
11;34475;34999;0077
11;35000;35049;0103
11;35050;35065;0135
11;35066;35066;0077
11;35067;35069;0135
11;35070;35085;0103
11;35086;35089;0077
11;35090;35096;0103
11;35097;35099;0077
11;35100;35102;0103
11;35103;35110;0077
11;35111;35112;0103
11;35113;35116;0077
11;35117;35199;0103
11;35200;35219;0054
11;35220;35232;0103
11;35233;35239;0054
11;35240;35578;0103
11;35579;35579;0003
11;35580;35599;0103
11;35600;35609;0003
11;35610;35614;0103
11;35615;35624;0003
11;35625;35633;0103
11;35634;35640;0003
11;35641;35649;0103
11;35650;35769;0054
11;35770;35789;0003
11;35790;35794;0054
11;35795;35796;0003
11;35797;35999;0054
11;36000;36169;0103
11;36170;36329;0077
11;36330;36399;0103
11;36400;36999;0031
11;37000;37234;0135
11;37235;37235;0077
11;37236;37268;0135
11;37269;37269;0077
11;37270;37283;0135
11;37284;37296;0077
11;37297;37298;0135
11;37299;37299;0077
11;37300;37539;0135
11;37540;37649;0014
11;37650;37670;0135
11;37671;37687;0027
11;37688;37691;0135
11;37692;37696;0027
11;37697;37999;0135
11;38000;38129;0014
11;38130;38154;0038
11;38155;38329;0014
11;38330;38499;0038
11;38500;38553;0014
11;38554;38557;0038
11;38558;38699;0014
11;38700;38700;0038
11;38701;38799;0014
11;38800;39999;0038
11;40000;41799;0002
11;41800;41999;0019
11;42000;42489;0002
11;42490;42499;0005
11;42500;42799;0002
11;42800;42999;0005
11;44000;44999;0018
11;45000;45499;0002
11;45500;45999;0018
11;46000;46199;0002
11;46200;46299;0018
11;46300;46342;1528
11;46343;46349;0018
11;46350;46354;1528
11;46355;46359;0018
11;46360;46509;1528
11;46510;46514;0018
11;46515;47509;0002
11;47510;47599;1528
11;47600;47609;0002
11;47610;47629;1528
11;47630;47649;0002
11;47650;47659;1528
11;47660;47661;0002
11;47662;47665;1528
11;47666;47999;0002
11;48000;48199;0039
11;48200;48239;0027
11;48240;48329;0039
11;48330;48339;0027
11;48340;48359;0039
11;48360;48361;0027
11;48362;49099;0039
11;49100;49129;0027
11;49130;49139;0039
11;49140;49201;0027
11;49202;49209;0039
11;49210;49359;0027
11;49360;49379;0021
11;49380;49401;0039
11;49402;49409;0021
11;49410;49413;0039
11;49414;49419;0027
11;49420;49429;0021
11;49430;49439;0039
11;49440;49450;0027
11;49451;49451;0039
11;49452;49453;0027
11;49454;49456;0021
11;49457;49458;0027
11;49459;49529;0039
11;49530;49539;0027
11;49540;49639;0039
11;49640;49699;0021
11;49700;49999;0039
11;50000;51999;0005
11;52000;52999;0019
11;53000;53399;0005
11;53400;53599;0054
11;53600;53919;0005
11;53920;53999;0019
11;54000;54539;1618
11;54540;54570;0054
11;54571;54574;1618
11;54575;54579;0054
11;54580;54586;0019
11;54587;54587;0054
11;54588;54589;0019
11;54590;54610;1618
11;54611;54611;0019
11;54612;54999;1618
11;55000;55219;0003
11;55220;55239;0017
11;55240;55299;0003
11;55400;55699;0054
11;55700;55758;1618
11;55759;55999;0022
11;56000;57099;0054
11;57200;57229;0005
11;57230;57250;0054
11;57251;57279;0005
11;57280;57299;0054
11;57300;57319;0018
11;57320;57334;0054
11;57335;57439;0018
11;57440;57499;0005
11;57500;57999;0054
11;58000;59229;0018
11;59230;59329;0027
11;59330;59379;0018
11;59380;59389;0039
11;59390;59519;0018
11;59520;59559;0027
11;59560;59589;0018
11;59590;59599;0027
11;59600;59999;0018
11;60000;60386;0003
11;60387;60389;0103
11;60390;60999;0003
11;61000;61239;0103
11;61240;61380;0003
11;61381;61381;0103
11;61382;63072;0003
11;63073;63073;0103
11;63074;63099;0003
11;63100;63119;0103
11;63120;63149;0003
11;63150;63199;0103
11;63200;63399;0003
11;63400;63879;0103
11;63880;63999;0144
11;64000;64339;0003
11;64340;64342;0017
11;64343;64380;0003
11;64381;64389;0017
11;64390;64390;0003
11;64391;64407;0017
11;64408;64572;0003
11;64573;64579;0017
11;64580;64599;0003
11;64600;64799;0017
11;64800;64829;0003
11;64830;64832;0103
11;64833;64849;0003
11;64850;64850;0103
11;64851;65529;0003
11;65530;65699;0054
11;65700;65999;0003
11;66000;66701;0022
11;66702;66706;1618
11;66707;66999;0022
11;67000;67479;0017
11;67480;67480;0080
11;67481;67482;0017
11;67483;67483;0080
11;67484;67701;0017
11;67702;67719;0022
11;67720;67735;0017
11;67736;67752;0022
11;67753;67753;0017
11;67754;67757;0022
11;67758;68729;0017
11;68730;68759;0080
11;68760;69999;0017
11;70000;70999;0011
11;71000;71199;0106
11;71200;71259;0011
11;71260;71272;0106
11;71273;71521;0011
11;71522;71522;0105
11;71523;71529;0011
11;71530;71543;0105
11;71544;71545;0011
11;71546;71546;0105
11;71547;71548;0011
11;71549;71549;0105
11;71550;71553;0011
11;71554;71554;0105
11;71555;71559;0011
11;71560;71560;0105
11;71561;71565;0011
11;71566;71566;0105
11;71567;71569;0011
11;71570;71570;0105
11;71571;71572;0011
11;71573;71573;0105
11;71574;71575;0011
11;71576;71599;0105
11;71600;71710;0011
11;71711;71717;0105
11;71718;71719;0011
11;71720;71720;0105
11;71721;71722;0011
11;71723;71723;0105
11;71724;71999;0011
11;72000;72479;0106
11;72480;72499;0030
11;72500;72501;0010
11;72502;72511;0030
11;72512;72513;0010
11;72514;72517;0030
11;72518;72539;0010
11;72540;72585;0106
11;72586;72599;0010
11;72600;72999;0106
11;73000;73059;0010
11;73060;73069;0011
11;73070;73199;0010
11;73200;73229;0011
11;73230;73239;0106
11;73240;73249;0011
11;73250;73252;0106
11;73253;73262;0011
11;73263;73268;0106
11;73269;73270;0011
11;73271;73272;0106
11;73273;73274;0011
11;73275;73277;0106
11;73278;73299;0011
11;73300;73499;0010
11;73500;73529;0105
11;73530;73540;0010
11;73541;73549;0105
11;73550;73550;0010
11;73551;73552;0011
11;73553;73559;0105
11;73560;73563;0010
11;73564;73565;0105
11;73566;73566;0010
11;73567;73599;0105
11;73600;73634;0011
11;73635;73635;0105
11;73636;73641;0011
11;73642;73642;0105
11;73643;73666;0011
11;73667;73667;0105
11;73668;73999;0011
11;74000;74299;0105
11;74300;74335;0011
11;74336;74699;0105
11;74700;74869;0017
11;74870;74899;0080
11;74900;74927;0017
11;74928;74929;0105
11;74930;74934;0017
11;74935;74936;0105
11;74937;74999;0017
11;75000;75379;0080
11;75380;75392;0106
11;75393;75419;0080
11;75420;75429;0011
11;75430;75443;0080
11;75444;75446;0011
11;75447;77704;0080
11;77705;77723;0024
11;77724;77731;0080
11;77732;77739;0024
11;77740;77749;0080
11;77750;77761;0024
11;77762;77770;0080
11;77771;77793;0024
11;77794;77794;0080
11;77795;77796;0024
11;77797;77899;0080
11;77900;77999;0024
11;78000;78089;0030
11;78090;78149;0024
11;78150;78999;0030
11;79000;79739;0024
11;79740;79809;0030
11;79810;79843;0024
11;79844;79849;0030
11;79850;79878;0024
11;79879;79879;0030
11;79880;79999;0024
11;80000;80787;0007
11;80788;80788;0145
11;80789;80808;0007
11;80809;80939;0145
11;80940;80993;0007
11;80994;81299;0145
11;81300;82099;0007
11;82100;82119;0145
11;82120;82139;0007
11;82140;82296;0145
11;82297;82297;0012
11;82298;82299;0145
11;82300;82343;0007
11;82344;82346;0145
11;82347;82379;0007
11;82380;82383;0006
11;82384;82387;0007
11;82388;82389;0006
11;82390;82399;0007
11;82400;82401;0006
11;82402;82407;0007
11;82408;82409;0006
11;82410;83089;0007
11;83090;83093;0143
11;83094;83109;0007
11;83110;83112;0143
11;83113;83115;0007
11;83116;83119;0143
11;83120;83122;0007
11;83123;83125;0143
11;83126;83128;0007
11;83129;83129;0143
11;83130;83131;0007
11;83132;83132;0143
11;83133;83199;0007
11;83200;83499;0143
11;83500;83529;0007
11;83530;83530;0143
11;83531;83999;0007
11;84000;84049;0145
11;84050;84069;0020
11;84070;84072;0145
11;84073;84076;0020
11;84077;84079;0145
11;84080;84100;0020
11;84101;84101;0145
11;84102;84103;0020
11;84104;84106;0145
11;84107;84130;0020
11;84131;84139;0145
11;84140;84140;0020
11;84141;84149;0145
11;84150;84152;0020
11;84153;84159;0145
11;84160;84168;0020
11;84169;84174;0145
11;84175;84180;0020
11;84181;84181;0145
11;84182;84183;0020
11;84184;84186;0145
11;84187;84187;0020
11;84188;84199;0145
11;84300;84309;0020
11;84310;84323;0143
11;84324;84326;0020
11;84327;84329;0143
11;84330;84333;0020
11;84334;84335;0143
11;84336;84337;0020
11;84338;84339;0143
11;84340;84349;0020
11;84350;84359;0143
11;84360;84364;0020
11;84365;84369;0143
11;84370;84371;0020
11;84372;84375;0143
11;84376;84385;0020
11;84386;84387;0143
11;84388;84399;0020
11;84400;84479;0007
11;84480;84489;0143
11;84490;84499;0145
11;84500;84509;0143
11;84510;84513;0007
11;84514;84533;0143
11;84534;84539;0007
11;84540;84543;0143
11;84544;84544;0007
11;84545;84546;0145
11;84547;84553;0143
11;84554;84555;0007
11;84556;84558;0143
11;84559;84559;0007
11;84560;84561;0143
11;84562;84562;0007
11;84563;84564;0145
11;84565;84571;0143
11;84572;84573;0145
11;84574;84999;0143
11;85000;85199;0012
11;85200;85499;0145
11;85500;85699;0007
11;85700;85719;0145
11;85720;85739;0007
11;85740;85769;0145
11;85770;85774;0007
11;85775;85999;0145
11;86000;86369;0012
11;86370;86389;0006
11;86390;86469;0012
11;86470;86476;0006
11;86477;86477;0012
11;86478;86480;0006
11;86481;86482;0012
11;86483;86483;0006
11;86484;86486;0012
11;86487;86491;0006
11;86492;86497;0012
11;86498;86499;0006
11;86500;86504;0012
11;86505;86505;0006
11;86506;86511;0012
11;86512;86513;0006
11;86514;86517;0012
11;86518;86519;0006
11;86520;86799;0012
11;86800;86829;0006
11;86830;86830;0012
11;86831;86833;0006
11;86834;86839;0012
11;86840;86842;0006
11;86843;86853;0012
11;86854;86854;0006
11;86855;86857;0012
11;86858;86862;0006
11;86863;86863;0012
11;86864;86865;0006
11;86866;86868;0012
11;86869;86871;0006
11;86872;86872;0012
11;86873;86875;0006
11;86876;86877;0012
11;86878;86879;0006
11;86880;86949;0012
11;86950;87999;0006
11;88000;88289;0008
11;88290;88329;0006
11;88330;88339;0008
11;88340;88349;0006
11;88350;88353;0008
11;88354;88361;0006
11;88362;88364;0008
11;88365;88367;0006
11;88368;88369;0008
11;88370;88459;0006
11;88460;88480;0010
11;88481;88481;0006
11;88482;88483;0010
11;88484;88486;0006
11;88487;88499;0010
11;88500;88512;0006
11;88513;88515;0010
11;88516;88519;0006
11;88520;88521;0010
11;88522;88525;0006
11;88526;88599;0010
11;88600;88609;0030
11;88610;88630;0008
11;88631;88631;0030
11;88632;88636;0008
11;88637;88639;0030
11;88640;88999;0008
11;89000;89160;0010
11;89161;89165;0006
11;89166;89250;0010
11;89251;89259;0006
11;89260;89279;0010
11;89280;89281;0006
11;89282;89284;0010
11;89285;89290;0006
11;89291;89291;0010
11;89292;89296;0006
11;89297;89297;0010
11;89298;89299;0006
11;89300;89999;0010
11;90000;91804;0013
11;91805;91805;0012
11;91806;92286;0013
11;92287;92287;0020
11;92288;92338;0013
11;92339;92339;0020
11;92340;92344;0013
11;92345;92345;0020
11;92346;92362;0013
11;92363;92363;0020
11;92364;92399;0013
11;92400;92499;0020
11;92500;92521;0013
11;92522;92529;0020
11;92530;92536;0013
11;92537;92545;0020
11;92546;92546;0013
11;92547;92549;0020
11;92550;92551;0013
11;92552;92554;0020
11;92555;92555;0013
11;92556;92599;0020
11;92600;92999;0013
11;93000;94999;0020
11;95000;95999;0028
11;96000;96299;0013
11;96300;96399;0028
11;96400;96499;0013
11;96500;96999;0028
11;97000;97999;0144
11;98000;98719;0031
11;98720;98999;0028
11;99000;99999;0031
14;1000;4999;1880
14;5000;9999;1640
31;00000;99999;1796
15;00000;99999;1595
2;00000;01999;1343
2;02000;02129;1337
2;02130;02139;1364
2;02140;02189;1337
2;02190;02199;1364
2;02200;02209;1337
2;02210;02219;1364
2;02220;02309;1337
2;02310;02319;1364
2;02320;02329;1337
2;02330;02339;1364
2;02340;02399;1337
2;02400;02409;1364
2;02410;02459;1337
2;02460;02479;1364
2;02480;02529;1337
2;02530;02549;1364
2;02550;02559;1337
2;02560;02579;1364
2;02580;02649;1337
2;02650;02659;1364
2;02660;02809;1337
2;02810;02819;1364
2;02820;02849;1337
2;02850;02859;1364
2;02860;02999;1337
2;03000;03999;1328
2;04000;05999;1344
2;06000;06999;1346
2;07000;07999;1349
2;08000;08999;1364
2;09000;09999;1325
2;10000;10999;1376
2;11000;11999;1320
2;12000;12099;1325
2;12100;12109;1345
2;12110;12229;1325
2;12230;12239;1345
2;12240;12999;1325
2;13000;13100;1344
2;13101;13104;1347
2;13105;13122;1344
2;13123;13123;1347
2;13124;13127;1344
2;13128;13129;1347
2;13130;13149;1344
2;13150;13159;1347
2;13160;13169;1340
2;13170;13199;1344
2;13200;13209;1347
2;13210;13219;1340
2;13220;13279;1344
2;13280;13289;1347
2;13290;13309;1344
2;13310;13319;1347
2;13320;13439;1344
2;13440;13449;1340
2;13450;13459;1344
2;13460;13469;1347
2;13470;13519;1344
2;13520;13529;1347
2;13530;13549;1344
2;13550;13579;1340
2;13580;13629;1344
2;13630;13639;1340
2;13640;13659;1344
2;13660;13679;1340
2;13680;13689;1344
2;13690;13699;1340
2;13700;13749;1344
2;13750;13759;1340
2;13760;13809;1344
2;13810;13819;1340
2;13820;13869;1344
2;13870;13879;1340
2;13880;13889;1344
2;13890;13899;1347
2;13900;13919;1340
2;13920;13929;1344
2;13930;13939;1347
2;13940;13949;1340
2;13950;13989;1344
2;13990;13999;1347
2;14000;14379;1377
2;14380;14389;1380
2;14390;14999;1377
2;15000;15999;1351
2;16000;17999;1321
2;18000;18999;1357
2;19000;19999;1366
2;20000;20999;1344
2;21000;21999;1341
2;22000;22999;1324
2;23000;23999;1355
2;24000;24999;1366
2;25000;25199;1341
2;25200;25209;0024
2;25210;25399;1341
2;25400;25409;0024
2;25410;25419;1341
2;25420;25429;0024
2;25430;25459;1341
2;25460;25469;0024
2;25470;25489;1341
2;25490;25499;0024
2;25500;25599;1341
2;25600;25609;0024
2;25610;25629;1341
2;25630;25639;0024
2;25640;25699;1341
2;25700;25709;0024
2;25710;25999;1341
2;26000;26109;1349
2;26110;26119;1340
2;26120;26769;1349
2;26770;26779;1340
2;26780;26789;1349
2;26790;26799;1340
2;26800;26999;1349
2;27000;27139;1336
2;27140;27159;1332
2;27160;27419;1336
2;27420;27429;1332
2;27430;27659;1336
2;27660;27669;1332
2;27670;27719;1336
2;27720;27729;1332
2;27730;27829;1336
2;27830;27839;1332
2;27840;27859;1336
2;27860;27879;1332
2;27880;27999;1336
2;28000;28999;1331
2;29000;29299;1318
2;29300;29319;1361
2;29320;29349;1318
2;29350;29369;1361
2;29370;29999;1318
2;30000;30132;1347
2;30133;30139;1340
2;30140;30219;1347
2;30220;30229;1345
2;30230;30239;1347
2;30240;30249;1345
2;30250;30399;1347
2;30400;30409;1340
2;30410;30469;1347
2;30470;30479;1345
2;30480;30659;1347
2;30660;30699;1345
2;30700;30739;1347
2;30740;30749;1345
2;30750;30999;1347
2;31000;32099;1325
2;32100;32109;1315
2;32110;32119;1322
2;32120;32149;1325
2;32150;32189;1322
2;32190;32199;1315
2;32200;32229;1325
2;32230;32249;1322
2;32250;32259;1315
2;32260;32289;1325
2;32290;32309;1322
2;32310;32319;1315
2;32320;32329;1322
2;32330;32369;1315
